id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
34149535,G'OLD ART Deluxe Studio,257603843,Victoria,,Praha 1,50.08988,14.42101,Hotel room,2574,1,0,,,10,334
34159060,Unique Prague Experience - 80 sq. meters apartment,111248003,Anežka,,Praha 8,50.09483,14.45506,Entire home/apt,1819,2,11,2019-09-11,2.41,1,171
34161572,G'OLD ART Loft Apartment,257603843,Victoria,,Praha 1,50.09107,14.42105,Hotel room,3873,1,0,,,10,0
34163058,Apartment close to Wenceslas square,176940781,František,,Praha 1,50.07844,14.42656,Entire home/apt,1795,7,2,2019-08-09,0.70,26,181
34165164,Private Two-Bedroom Park Apartment,1895342,Anatoli,,Praha 7,50.10457,14.43519,Entire home/apt,1866,2,1,2019-09-22,1,8,313
34168304,"Karolina Plazza, modern studio with parking",246823842,Olinn,,Praha 8,50.09332,14.45308,Entire home/apt,2008,2,33,2019-09-26,6.35,5,70
34168509,G'OLD ART Studio Apartment,257603843,Victoria,,Praha 1,50.08995,14.41987,Hotel room,2574,1,0,,,10,9
34169294,"Stylish, beautiful, large room in the city center",51005551,Keeratiya,,Praha 1,50.08147,14.42435,Private room,1157,1,29,2019-09-27,5.58,10,351
34170601,Studio City Nest,256394324,Kristyna,,Praha 1,50.08157,14.42192,Entire home/apt,12919,2,6,2019-09-02,1.98,6,309
34170914,"Quiet, beautiful room in the center of Prague",51005551,Keeratiya,,Praha 1,50.08073,14.42432,Private room,1157,1,29,2019-09-23,5.69,10,350
34171092,Deluxe Studio City Nest,256394324,Kristyna,,Praha 1,50.07962,14.42039,Entire home/apt,12919,2,1,2019-08-02,0.50,6,292
34174212,Luxury Central Old town apt - 2min to clock tower,203605214,Filip,,Praha 1,50.08538,14.41715,Entire home/apt,3000,2,5,2019-09-26,1.88,3,342
34174481,Beautiful home in the Heart of Prague,197448796,Kristýna,,Praha 3,50.08077,14.44823,Entire home/apt,1606,2,21,2019-09-12,4.85,3,70
34176332,Výhledem na prahu,258012422,Klara,,Praha 5,50.0354,14.3991,Entire home/apt,1606,1,8,2019-08-19,1.60,1,348
34176824,Terrace Apartment,258034755,Kristina,,Praha 2,50.06909,14.41516,Entire home/apt,2551,3,15,2019-09-08,2.88,5,0
34179074,G'OLD ART Superior with terrace,257603843,Victoria,,Praha 1,50.09087,14.42106,Hotel room,3873,1,0,,,10,335
34185215,Calm and relaxing apt.  close to the city center,153288207,Anastasiya,,Praha 3,50.08887,14.44508,Entire home/apt,827,2,21,2019-09-16,4.26,24,24
34186485,Superior Studio City Nest,256394324,Kristyna,,Praha 1,50.0815,14.42245,Entire home/apt,12919,2,1,2019-07-10,0.36,6,312
34186595,Two Bedroom Apartment City Nest,256394324,Kristyna,,Praha 1,50.07988,14.42225,Private room,12919,2,0,,,6,286
34186803,One Bedroom Apartment City Nest,256394324,Kristyna,,Praha 1,50.08151,14.42107,Entire home/apt,12919,2,0,,,6,271
34188903,Big amazing private house.,258131437,Timur,,Šeberov,50.01861,14.51202,Private room,709,1,10,2019-08-09,2.34,1,196
34193858,G'OLD ART Family Apartment,257603843,Victoria,,Praha 1,50.09085,14.42113,Hotel room,3873,1,0,,,10,0
34194299,G'OLD ART Studio Apartment with balcoony,257603843,Victoria,,Praha 1,50.09102,14.42149,Entire home/apt,2574,1,2,2019-06-01,0.40,10,4
34195091,"Business Studio, balcony",247431412,Residence Trafick,,Praha 10,50.06035,14.46913,Hotel room,12919,1,0,,,8,355
34195725,Best apartmens in Prague,258173780,Petr,,Praha 3,50.08959,14.47003,Entire home/apt,4700,2,0,,,1,178
34196803,"New apartment A2 near the center Wi-Fi, parking",258180904,Jiří,,Praha 3,50.08616,14.45279,Entire home/apt,1205,2,16,2019-09-25,3.45,8,156
34198233,"New apartment B1 near the center,Wi-Fi,parking",258180904,Jiří,,Praha 3,50.08701,14.45393,Entire home/apt,1205,2,22,2019-09-23,4.65,8,151
34198821,"New apartment B4 near the center,Wi-Fi,parking",258180904,Jiří,,Praha 3,50.08667,14.45452,Entire home/apt,1205,2,20,2019-09-04,4.55,8,148
34199430,"New apartment B3 near the center, Wi-Fi, parking",258180904,Jiří,,Praha 3,50.08829,14.45242,Entire home/apt,1205,2,15,2019-09-23,3.49,8,339
34199877,"New apartment B5 near the center,Wi-Fi, parking",258180904,Jiří,,Praha 3,50.08828,14.45433,Entire home/apt,1205,2,27,2019-09-25,6.23,8,341
34200781,"New apartment A3 near the center, Wi-Fi, parking",258180904,Jiří,,Praha 3,50.08693,14.45379,Entire home/apt,1205,2,18,2019-09-24,4.39,8,337
34201152,"New apartment A1 near the center, Wi-Fi, parking",258180904,Jiří,,Praha 3,50.0869,14.45428,Entire home/apt,1205,2,19,2019-09-25,4.60,8,334
34201334,"New apartment B2 near the center, Wi-Fi, parking",258180904,Jiří,,Praha 3,50.08665,14.45423,Entire home/apt,1205,2,22,2019-09-22,4.93,8,338
34205604,New studio in center Prague. Easy check-in Keybox,257436647,Roman,,Praha 3,50.0837,14.44722,Entire home/apt,2504,1,4,2019-06-18,0.79,2,180
34212431,BEAUTIFUL APARTMENT in Prague,179803556,Nikola,,Praha 7,50.10204,14.43538,Entire home/apt,2008,2,13,2019-09-21,2.60,5,344
34215950,4BDR 2BTH SPACIOUS Apt near METRO&National Museum,258320916,Jan,,Praha 2,50.07394,14.42875,Entire home/apt,3000,2,13,2019-09-08,3.42,1,32
34218315,"EXTRAORDINARY VIEW, HOMELY FLAT near Vyšehrad",63996782,Marie,,Praha 2,50.06895,14.41972,Entire home/apt,1913,1,11,2019-09-26,4.58,1,92
34224369,Cosy and comfortable privat flat with parking,249596266,Květoslava,,Praha 10,50.08198,14.50069,Entire home/apt,992,2,8,2019-09-10,1.78,1,256
34229563,"Deluxe Studio, balcony - Room Only",247431412,Residence Trafick,,Praha 10,50.0589,14.47015,Hotel room,12919,1,0,,,8,360
34237181,"Penthouse with A/C&terrace, 2mins to city center",245947043,Jan,,Praha 2,50.07593,14.43046,Entire home/apt,25815,1,0,,,4,329
34239099,PRAGUE - Modern apartment in quiet neighborhood,91482863,Martin,,Praha 17,50.06799,14.31951,Private room,567,30,1,2019-05-04,0.20,1,241
34239291,Luxury new apartment only 30 min. to old Town,258501673,Ivana,,Praha 11,50.03463,14.48481,Entire home/apt,1299,1,25,2019-09-22,5.81,1,352
34241637,"Apartments 6 in a historic villa. M/tr, 10m/center",232318816,Marina,,Praha 5,50.06,14.39838,Entire home/apt,803,1,54,2019-09-27,11.17,7,70
34241898,Royal 2BDs apartment by the river,258521102,Christopher,,Praha 2,50.06575,14.42057,Entire home/apt,1984,1,0,,,1,110
34243207,"Apartments 4 in a historic villa. M/tr, 10m/center",232318816,Marina,,Praha 5,50.06076,14.39849,Entire home/apt,756,1,46,2019-09-28,9.08,7,57
34247198,Sunny house,14620631,Qingyun,,Praha 9,50.1243,14.49684,Entire home/apt,850,2,16,2019-09-07,3.22,1,318
34248059,Art Apartment B right next to Dancing House,48411519,Bella,,Praha 2,50.07523,14.41517,Entire home/apt,2102,2,22,2019-09-27,7.33,3,329
34248232,2 BDRM |nonstop Easy check-In keybox | Center area,257436647,Roman,,Praha 3,50.08308,14.44624,Entire home/apt,3000,1,7,2019-06-23,1.40,2,178
34249769,"BARRANDOV PRAGUE, free garage parking, TERRACE",24813302,Lukáš HOMERENT,,Praha 5,50.02938,14.36628,Entire home/apt,7747,3,3,2019-09-23,0.71,37,1
34250024,Light and quiet apartment near the city center,137547094,Alex,,Praha 6,50.10315,14.39745,Entire home/apt,2220,3,19,2019-09-13,3.90,1,74
34250188,♕1 BDR DElux APT- 5min CHARLES Br.+close to RIVER♕,108276743,Mili A Ahlem,,Praha 5,50.07751,14.40389,Entire home/apt,779,2,0,,,7,19
34250953,HOME for travelers! Calm&chill near to old town!,80626903,Sabina,,Praha 8,50.09294,14.44897,Entire home/apt,921,1,26,2019-09-24,5.45,4,154
34251183,"Casual room in a ""free style"" apartment",20840089,Eduard,,Praha 10,50.07237,14.45872,Private room,590,1,17,2019-09-11,3.33,1,12
34251585,HOME for dreamers! Big terrace&near river/center!,80626903,Sabina,,Praha 5,50.07223,14.40773,Entire home/apt,1016,1,22,2019-09-21,4.40,4,141
34252148,Stylish new apartment near the city centre,85283719,Marta,,Praha 5,50.07257,14.40735,Entire home/apt,1653,1,16,2019-09-14,3.56,1,345
34252169,Amazing Studio,83875108,Kate,,Praha 2,50.07589,14.44102,Entire home/apt,2220,1,12,2019-08-29,3.00,3,4
34253412,"Family Apartment, bathtub - Room Only",247431412,Residence Trafick,,Praha 10,50.06027,14.46891,Hotel room,12919,1,0,,,8,362
34254056,"Family Apartment, shower - Room Only",247431412,Residence Trafick,,Praha 10,50.06067,14.46919,Hotel room,12919,1,0,,,8,363
34254143,"BIG, COSY and BRIGHT FLAT",224703058,Juan Manuel,,Praha 5,50.07176,14.38817,Entire home/apt,756,18,1,2019-08-04,0.52,1,89
34262435,English style apartment with 2 bedroom near center,39820778,Egor,,Praha 10,50.06814,14.46548,Entire home/apt,2693,2,5,2019-08-22,1.00,1,87
34262869,amazing apartment in city center for great price,848754,David,,Praha 3,50.0857,14.44664,Entire home/apt,2173,2,8,2019-09-02,2.18,2,0
34267557,Perfectly located Cosy apartment,63997314,Tereza,,Praha 4,50.04624,14.45049,Entire home/apt,1394,3,11,2019-09-15,3.63,1,33
34267747,Church view Old Town cozy apartment,33557802,Jakub,,Praha 1,50.09233,14.42389,Entire home/apt,2574,1,9,2019-08-15,1.80,9,208
34268548,Borislavka dream,258731346,Miroslav,,Praha 6,50.09986,14.36253,Private room,992,1,0,,,1,89
34268943,G'OLD ART Cozy Studio Apartment,257603843,Victoria,,Praha 1,50.08958,14.41963,Hotel room,1819,1,2,2019-05-26,0.42,10,308
34269830,Great self contained apartment-close to centre,148814217,Peter,,Praha 7,50.10624,14.45241,Entire home/apt,1606,2,4,2019-06-18,0.89,1,149
34270468,Kafka Apartment 4BR+2bath Old Town,258743673,Michael,,Praha 1,50.08015,14.41745,Entire home/apt,3992,2,23,2019-09-18,4.57,1,316
34270684,Chick and cozy appt. | 2 BDRMs  | Top Location ⬆,127140406,Val,,Praha 5,50.07688,14.4066,Entire home/apt,3000,2,21,2019-09-08,4.17,3,54
34271078,Roosevelt apartment for 5 persons,109089184,Michal,,Praha 7,50.10395,14.435,Entire home/apt,1937,1,2,2019-08-19,0.50,42,341
34273844,Let's Prague! - Classy room,219616950,Oly,,Praha 2,50.07428,14.44413,Private room,945,2,25,2019-09-08,6.25,5,72
34274223,Letna Garden Sudio 26m2,257779276,Oliver,,Praha 7,50.09779,14.42339,Entire home/apt,2220,1,4,2019-07-28,0.99,17,347
34275353,Letna Garden Rooftop Penthouse 4 bedrooms 120m2,257779276,Oliver,,Praha 7,50.09938,14.42167,Entire home/apt,6590,1,12,2019-09-08,3.19,17,346
34279597,1D Apartman for 2+2,9805316,Filip,,Praha 1,50.07895,14.41504,Hotel room,874,1,1,2019-05-24,0.23,9,61
34282162,Apartment LETNA u SPARTY nr.5 / studio,223976455,Jan,,Praha 7,50.10194,14.41795,Entire home/apt,2574,1,1,2019-05-11,0.21,3,0
34296897,Klamovka Park Apartment,258933133,Lenka,,Praha 5,50.07165,14.3803,Entire home/apt,2197,1,0,,,1,31
34304446,"EUFORIA 7 - suite duplex apartment, 160m2",10222428,Veronika,,Praha 1,50.09134,14.43372,Entire home/apt,6472,1,0,,,23,362
34307363,"Cozy 1bd flat for 5, great Vinohrady (JZP)location",95536328,Veronika,,Praha 2,50.07927,14.44773,Entire home/apt,1299,2,19,2019-09-21,4.04,1,37
34307414,EUFORIA 7 - suite duplex apartment,3174648,Petr,,Praha 1,50.09307,14.43342,Entire home/apt,6472,1,0,,,23,361
34307577,"Dbl room,free parking,easy access to Prague center",34845969,Ainura,,Nebušice,50.11219,14.3247,Private room,638,1,2,2019-05-31,0.47,3,139
34312208,"Grand Apartment, terrace - Room Only",247431412,Residence Trafick,,Praha 10,50.05893,14.47033,Hotel room,15494,1,0,,,8,357
34314309,Quiet and Cozy Apt Close to The City Center,220726169,Jana,,Praha 3,50.08671,14.44385,Entire home/apt,1394,3,13,2019-09-15,4.81,2,339
34319513,Apartment near anywhere,1432201,Kristina,,Praha 7,50.10257,14.42781,Entire home/apt,1535,2,12,2019-09-08,2.45,1,191
34319757,ORIGINAL APARTMENT,241685728,Ihor,,Praha 1,50.08975,14.42939,Entire home/apt,2456,5,0,,,3,90
34320370,"""Cozy lux room & extras in  paradise area""",122119793,Frantisek,,Praha 3,50.08402,14.4533,Private room,992,1,0,,,25,90
34321040,Art Apartment A right next to Dancing House,48411519,Bella,,Praha 2,50.07394,14.41465,Entire home/apt,2197,2,21,2019-09-26,7.00,3,319
34323395,"Bright, spacious flat next to Wenceslas Square",57485887,Matěj,,Praha 1,50.07786,14.42689,Entire home/apt,2008,3,9,2019-09-13,2.60,1,28
34323501,Welcoming Prague Centre Apartment - Karlín,23452103,Aneta,,Praha 8,50.09121,14.45191,Entire home/apt,992,1,32,2019-09-27,6.40,1,178
34324289,Giorgio Prague Apt. for 6,28280611,Ivanushka,,Praha 2,50.0737,14.42991,Entire home/apt,1559,1,1,2019-05-26,0.23,10,365
34327420,SUNNY ROOM PRAG 4. Parking free,132350491,Angelika,,Praha 4,50.01902,14.42282,Private room,472,2,2,2019-06-01,0.42,7,247
34336313,CITY CENTER! PERFECT LOCATION! [PN1],259224374,Kate,,Praha 1,50.09288,14.43127,Private room,8881,1,26,2019-09-15,5.42,3,69
34336808,Large flat with three bedrooms near Old Town,34315299,Bernhard,,Praha 5,50.07249,14.39538,Entire home/apt,2952,2,3,2019-08-18,0.60,12,12
34338923,"Great place, great area, great city centre access",87762993,David,,Praha 6,50.10174,14.40499,Entire home/apt,803,2,19,2019-09-05,5.48,1,277
34341696,ROOFTOP FLAT AT MUSEUM 50 m2 + BALCONY,107115674,Martin,,Praha 2,50.07471,14.42889,Entire home/apt,2409,1,33,2019-09-26,6.60,7,91
34342206,"New romantic and castle apartment in Prague ,,31,,",99408584,Václav,,Praha 3,50.08546,14.45252,Entire home/apt,1512,1,1,2019-09-15,1,12,350
34347193,Modern & Stylish abode in the very BEST location!,10680564,Tereza,,Praha 1,50.08467,14.42994,Entire home/apt,2480,2,11,2019-09-07,2.21,23,141
34348953,Beautiful apartment on Miru square in Vinohrady.,198572023,Valeria,,Praha 2,50.07852,14.43741,Entire home/apt,2197,1,5,2019-08-20,1.50,1,0
34349059,Cozy and quiet apartment on Wencelas Square,141966181,Sabina,,Praha 1,50.08145,14.4284,Entire home/apt,1960,2,15,2019-09-10,3.17,1,88
34349942,Small but nice studio close to the center,211643594,Ondřej,,Praha 3,50.08735,14.46731,Entire home/apt,709,1,1,2019-05-03,0.20,1,28
34350486,"Luxury apartment""Alfons Mucha""by RezidenceRumunská",200835383,Martin,,Praha 2,50.07464,14.43194,Entire home/apt,28319,1,5,2019-09-23,1.76,8,40
34350623,Harlequin Apt. in Prague,28280611,Ivanushka,,Praha 2,50.07376,14.43146,Entire home/apt,1535,1,1,2019-05-15,0.22,10,365
34354922,A quiet center for relaxation of body and soul.,148699260,Costa,,Praha 7,50.10524,14.43137,Entire home/apt,898,27,1,2019-05-25,0.23,2,163
34355045,Penzión se zahradou se skvělým zázemím,259369479,Petra,,Praha 21,50.07396,14.66773,Private room,590,1,3,2019-06-10,0.61,1,86
34355721,Wooden Apt. for 6 in Prague,28280611,Ivanushka,,Praha 2,50.07473,14.43123,Entire home/apt,1630,1,0,,,10,365
34358113,Coffee on balcony - Chic Studio,24476648,Jan & Jana & Boris,,Praha 7,50.10393,14.43294,Entire home/apt,1299,2,14,2019-09-08,2.98,73,346
34359759,Spacious one bedroom flat near parks and river by easyBNB,123548346,Julia,,Praha 8,50.11337,14.47431,Entire home/apt,874,1,8,2019-09-23,1.75,66,350
34360173,Quiet Comfortable Apartment in the Heart of Prague,35532859,Jiří,,Praha 1,50.08165,14.42659,Entire home/apt,1205,3,31,2019-09-27,6.37,1,16
34364825,Stylish&Mysterious..NEW apt in the heart of Prague,259403939,Radka&David,,Praha 2,50.07681,14.42258,Entire home/apt,1488,2,20,2019-09-25,4.48,1,54
34374153,Large cozy room in great location,135257508,Meiling,,Praha 1,50.08128,14.41914,Private room,803,2,4,2019-07-18,1.10,2,0
34381013,Angel Apartment Prague,259548809,Angelika,,Praha 5,50.06773,14.40145,Entire home/apt,1417,2,0,,,1,203
34383280,Magic wood Apartment,259571405,Jaroslav,,Praha 5,50.06391,14.39416,Entire home/apt,1205,2,6,2019-09-13,2.37,2,156
34384606,Peace Square - Family Apartment,38100935,"Kyle, Alex & Zdenek!",,Praha 2,50.07389,14.44248,Entire home/apt,5007,1,15,2019-09-04,3.36,37,42
34384769,"Panoramic Apartment, terrace- Room Only",247431412,Residence Trafick,,Praha 10,50.06115,14.47062,Hotel room,15494,1,0,,,8,351
34384924,Like at home apartment. Bedroom+living room,10121801,Jana,,Praha 13,50.05059,14.3476,Entire home/apt,3992,2,0,,,13,54
34386298,Sekaninova 52 renovated Retro appartment,34253626,Petr,,Praha 2,50.06579,14.42968,Entire home/apt,2504,2,1,2019-06-05,0.25,15,0
34387239,"Panoramic Deluxe Apartment, terrace - Room Only",247431412,Residence Trafick,,Praha 10,50.061,14.46858,Hotel room,15494,1,0,,,8,344
34387428,Apartmán 4 Vlkova,224320104,Štěpánka,,Praha 3,50.08295,14.44731,Entire home/apt,992,2,2,2019-06-23,0.42,6,15
34393959,COZY LOFT APARTMENT 300M FROM WENCESLAS SQUARE,95107975,Pham,,Praha 1,50.083,14.42967,Entire home/apt,1512,1,31,2019-09-26,6.55,8,154
34394226,Comfort Prague,26431670,Tatjana,,Praha 3,50.08826,14.45977,Entire home/apt,1275,1,21,2019-09-21,4.63,1,155
34396144,CITY CENTER! PERFECT LOCATION! [PN3],259224374,Kate,,Praha 1,50.09243,14.4327,Private room,8881,1,28,2019-09-14,5.68,3,59
34405220,Cozy lux room &extra experiences in Paradise Area,259446466,Carolina,,Praha 3,50.08345,14.45246,Private room,992,1,3,2019-06-22,0.74,3,85
34406265,Cozy Apartment in the Heart of the City,5453781,Viktor,,Praha 5,50.07118,14.40453,Entire home/apt,2102,2,3,2019-09-29,3,1,345
34408219,※CHARMING CENTRAL Apt with AC & TERRACE & GARAGE※,259742573,Květoslav,,Praha 1,50.09308,14.43548,Entire home/apt,1701,2,28,2019-09-21,6.56,1,147
34410206,"Modern charm 190m2 vila, near to Airport and City.",202991436,Michal & Son Petr,,Řeporyje,50.03148,14.30905,Entire home/apt,7511,3,0,,,2,17
34414028,Nice apartment in a great location,29151529,Oksana,,Praha 10,50.07094,14.45663,Entire home/apt,1299,1,26,2019-09-23,7.03,2,343
34417022,Fully equipped duplex apartment 150 m2,52659757,ZOran,,Praha 7,50.10988,14.44517,Entire home/apt,4511,2,4,2019-07-07,0.94,1,64
34417081,Apartman 2 Vlkova,224320104,Štěpánka,,Praha 3,50.08305,14.44646,Entire home/apt,992,2,6,2019-06-23,1.33,6,17
34417903,Large light apartment in center of Prague,259814279,Jan,,Praha 1,50.09193,14.43128,Entire home/apt,2504,2,4,2019-07-29,1.07,1,165
34418196,Lucemburska,259816533,Realfox,,Praha 3,50.07883,14.45782,Entire home/apt,2102,1,3,2019-09-05,0.66,1,56
34423375,"Beautiful room, Parking, Metro, City center 12 min",159123766,Julia,,Praha 13,50.05143,14.34072,Private room,709,1,2,2019-06-17,0.49,1,17
34425627,Tiny & cozy room in dead center,135257508,Meiling,,Praha 1,50.08213,14.41771,Private room,567,2,2,2019-07-08,0.67,2,0
34432635,Loft 2BDs with terrace and bbq,259925714,Egdar,,Praha 3,50.08698,14.44403,Entire home/apt,1984,1,5,2019-07-11,1.20,1,65
34434872,"""Fairy Tale"" Apartment in the Heart of Prague",259942166,Bohdan,,Praha 2,50.07707,14.41478,Entire home/apt,3283,2,30,2019-09-25,6.25,1,326
34435141,Cozy room - 10 minutes from the center of Prague!,243168459,Daniel,,Praha 7,50.09825,14.43598,Private room,1110,2,19,2019-09-17,4.71,1,142
34435212,Unique cozy place with terrace,61443174,David,,Praha 2,50.06938,14.44283,Entire home/apt,1299,2,4,2019-08-19,1.41,1,56
34436752,Design Room 3 in the Historical Center,259954640,Vadim,,Praha 1,50.08251,14.40486,Private room,1512,1,41,2019-09-14,8.66,3,113
34437225,Modern Apartment David near the center of Prague,108036931,Zuzana,,Praha 2,50.06514,14.42801,Entire home/apt,1299,2,11,2019-09-09,2.60,2,90
34440330,NEW Golden Style apartment by Charles Bridge,259980886,Radka&David,,Praha 1,50.07878,14.42397,Entire home/apt,1488,2,24,2019-09-12,5.33,1,0
34440384,Apartmán se saunou a vířivou vanou - Praha Karlín,259982888,Jan & Liba,,Praha 8,50.09129,14.45143,Entire home/apt,1606,1,1,2019-07-21,0.42,1,355
34440421,Decadent office and flat for 2 people,88826221,Natalia,,Praha 1,50.08657,14.42173,Entire home/apt,2008,1,17,2019-09-29,4.32,3,149
34441924,Luxury Design♥TOP Location in the Heart of Prague,259987561,Lukas,,Praha 1,50.0784,14.42226,Entire home/apt,1417,2,19,2019-09-16,4.07,1,63
34442349,Skutočný luxus,85314277,Klaudia,,Praha 4,50.04954,14.4373,Entire home/apt,21281,2,1,2019-09-03,1,1,79
34442863,"Original and quite apartment in heart of Prague,",253589159,Binh Duong,,Praha 6,50.09917,14.40586,Entire home/apt,1039,3,14,2019-09-23,2.86,1,131
34443940,"Two-room flat, own entrance. City centre 20 mins.",88084293,Šárka,,Ďáblice,50.14733,14.48169,Entire home/apt,590,1,5,2019-07-08,1.14,1,0
34443978,"Huge Private Room with Loft,few mins to the Center",176950810,Build Your Best,,Praha 8,50.09119,14.45056,Private room,1535,1,0,,,2,303
34444008,Dancing House • A/C • City Center • 2 BDR,3736234,Matěj,,Praha 2,50.07441,14.41428,Entire home/apt,2102,2,19,2019-09-13,4.25,33,67
34444085,Relax Forest Stylish in CENTER + BREAKFAST,79282062,Elinor,,Praha 2,50.07247,14.42802,Entire home/apt,2008,2,32,2019-09-21,6.58,3,40
34444956,Design Room 2 in old Prague,259954640,Vadim,,Praha 1,50.08231,14.40384,Private room,1488,1,27,2019-09-07,5.70,3,291
34445979,Artist Room 1 in Old Prague,259954640,Vadim,,Praha 1,50.08402,14.40334,Private room,1488,1,41,2019-09-14,9.04,3,271
34446086,Comfort plus hostel,256985699,Barbora,,Praha 2,50.07623,14.4386,Shared room,307,1,9,2019-09-08,2.03,6,353
34446176,"Praha 2,Vyšehrad,Nusle,Albertov,IP Pavlova,center",259924600,Lukáš,,Praha 2,50.0662,14.42899,Private room,661,1,19,2019-09-26,3.96,1,297
34459004,Vintage two bedroom apartment in Ujezd by easyBNB,123548346,Julia,,Praha 5,50.08076,14.40723,Entire home/apt,874,1,13,2019-09-21,2.93,66,0
34459576,Wooden decorated apartment near river and central bus station by easyBNB,123548346,Julia,,Praha 8,50.09273,14.43786,Entire home/apt,921,1,9,2019-09-09,2.37,66,293
34462266,ApartmentKarlín2,260148470,Adéla,,Praha 8,50.09197,14.45619,Entire home/apt,1488,2,5,2019-09-12,1.74,2,171
34472259,Sunny attic apartment 70 m2,249681976,Erika,,Praha 6,50.09141,14.37131,Entire home/apt,590,1,28,2019-09-29,6.09,1,137
34472399,"14 min walk to Prague Castle, spacious, renovated",260213212,Michaela A Jiri,,Praha 6,50.08233,14.37708,Entire home/apt,945,2,12,2019-09-17,2.73,1,154
34472766,"2kk mezonet, novostavba, Vysocany",126391670,Michaela,,Praha 9,50.11189,14.49624,Entire home/apt,3000,1,0,,,1,0
34485300,Prague Old Town Apartment,247392566,Michal,,Praha 1,50.09009,14.42473,Hotel room,2811,2,4,2019-08-26,0.89,4,199
34486613,Family apartment,259583174,Marina,,Praha 13,50.05127,14.34861,Entire home/apt,992,1,11,2019-08-24,2.44,1,0
34488469,Hotel! Breakfast Included!,28280611,Ivanushka,,Praha 2,50.07171,14.43034,Hotel room,1417,1,3,2019-09-01,1.27,10,355
34489876,Famous Wenceslas Square 6,243119299,Jaroslav,,Praha 1,50.08104,14.43184,Private room,898,1,25,2019-09-15,5.28,26,0
34490837,Famous Wenceslas Square 7,243119299,Jaroslav,,Praha 1,50.08133,14.43102,Private room,898,1,17,2019-09-14,3.78,26,0
34493869,Euforia 8 - Threebedroom apartment,10222428,Veronika,,Praha 2,50.07402,14.43574,Entire home/apt,4393,1,1,2019-06-05,0.25,23,358
34493954,Charming Apartment For Up To 10 People Near Charles Bridge <3,260361056,Alex,,Praha 1,50.08512,14.41644,Entire home/apt,11998,1,13,2019-09-18,3.64,1,327
34494354,Old Town Room 6,243119299,Jaroslav,,Praha 1,50.08336,14.41465,Private room,992,1,17,2019-09-13,3.78,26,0
34494872,Old Town Room 7,243119299,Jaroslav,,Praha 1,50.08514,14.41614,Private room,992,1,22,2019-09-15,4.68,26,0
34495378,Old Town Room 8 Deluxe 2 Bedroom Suite,243119299,Jaroslav,,Praha 1,50.08505,14.41659,Private room,992,1,26,2019-09-11,5.49,26,0
34498302,Four BR flat next to Charles Bridge and Klementinum by easyBNB,123548346,Julia,,Praha 1,50.08612,14.41548,Entire home/apt,1157,1,9,2019-09-12,3.03,66,0
34504033,Moderní bydlení,97142269,Larisa,,Praha 13,50.04588,14.30647,Entire home/apt,1701,1,5,2019-09-08,1.11,2,357
34506806,Strawberry Kinsky Apt. I,260438664,Karel,,Praha 5,50.07453,14.40093,Entire home/apt,2008,2,1,2019-06-23,0.30,2,21
34508490,DIAMOND RIVERSIDE APARTMENT IN THE HEART OF PRAGUE,177398802,Krste,,Praha 2,50.07732,14.41694,Entire home/apt,3047,1,39,2019-09-25,8.18,11,306
34516650,Designer one-bedroom apartment | Marina Island,35402575,Diana,,Praha 7,50.10547,14.45848,Entire home/apt,1913,1,12,2019-08-19,2.98,5,352
34519321,Runners and yogi apartment,199611501,Jan,,Praha 7,50.10046,14.42718,Private room,709,1,26,2019-09-25,5.74,1,43
34519385,Hotel-like studio in a center of Prague for you,256760515,Natálie,,Praha 3,50.08478,14.44971,Entire home/apt,992,3,7,2019-09-14,1.91,9,131
34519816,Hotel-like studio in a center of Prague for you,256760515,Natálie,,Praha 3,50.08412,14.45007,Entire home/apt,992,3,3,2019-08-19,1.30,9,135
34520298,Hotel-like studio in a center of Prague for you,256760515,Natálie,,Praha 3,50.08315,14.44978,Entire home/apt,992,3,7,2019-09-26,1.72,9,119
34520555,Hotel-like studio in a center of Prague for you,256760515,Natálie,,Praha 3,50.08338,14.44854,Entire home/apt,992,3,7,2019-09-23,1.79,9,123
34520774,Hotel-like studio in a center of Prague for you,256760515,Natálie,,Praha 3,50.08261,14.44808,Entire home/apt,992,3,8,2019-09-25,1.97,9,123
34521111,Hotel-like studio in a center of Prague for you,256760515,Natálie,,Praha 3,50.08434,14.44804,Entire home/apt,992,3,5,2019-08-25,1.36,9,113
34522125,Superior suite in the heart of Prague,112449824,Evgeny And Artyom,,Praha 1,50.08098,14.42263,Entire home/apt,1417,2,15,2019-09-16,3.33,12,346
34525992,Summer sale-Sunny room for 2 at city center (C),7639168,Ester & Radek,,Praha 2,50.07302,14.44192,Private room,874,2,22,2019-09-13,4.89,3,350
34526299,Cozy and clean apartment close to the center,260571160,Karel,,Praha 4,50.06059,14.44895,Entire home/apt,803,1,8,2019-06-30,2.07,2,0
34538967,Green Apartment,260643663,Michaela,,Praha 3,50.08599,14.44731,Entire home/apt,898,2,13,2019-09-15,4.81,3,74
34541358,Luxury one-bedroom apartment | Marina Island,35402575,Diana,,Praha 7,50.10564,14.45857,Entire home/apt,1960,1,10,2019-09-08,2.48,5,353
